id,OtherGestures,Smile,Laugh,Scowl,otherEyebrowMovement,Frown,Raise,OtherEyeMovements,Close-R,X-Open,Close-BE,gazeInterlocutor,gazeDown,gazeUp,otherGaze,gazeSide,openMouth,closeMouth,lipsDown,lipsUp,lipsRetracted,lipsProtruded,SideTurn,downR,sideTilt,backHead,otherHeadM,sideTurnR,sideTiltR,waggle,forwardHead,downRHead,singleHand,bothHands,otherHandM,complexHandM,sidewaysHand,downHands,upHands,class,transcription,Pronunciation_posteriori,Gender,Mood_from_mva,Count of Syllables,Count of filler and pauses,Rate of speech - syb per sec,Speaking time secs w/o pauses,Duration time secs w pauses,Ratio speaking to duration,Fundamental frequency_f0 Hz,SD Fundamental frequency_f0 Hz,Median Fundamental frequency_f0 Hz,Minimum Fundamental frequency_f0 Hz,Maximum Fundamental frequency_f0 Hz,25th Quantile Fundamental frequency_f0 Hz,75th Quantile Fundamental frequency_f0 Hz
trial_lie_049.mp4,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,deceptive,"With the word 'you' in front of it. So I would assume that 'you' would be... If I said you, you would say- you would assume it's you.",,Try again the sound of the audio was not clear,,,,,,,,,,,,,,
trial_lie_050.mp4,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,deceptive,"With a fist. On my temple. And he kept hitting the same spot. I guess my head's not as strong I'd like to believe it is. No, I went to the doctor and ... It was four days after. He finally went back to work. ",100.0,a female,Showing no emotion,105.0,7.0,4.0,20.2,25.0,0.8,177.3,58.44,160.9,76.0,368.0,142.0,202.0
trial_lie_051.mp4,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,deceptive,Why would she take a hammer and hit him...,,Try again the sound of the audio was not clear,,,,,,,,,,,,,,
trial_lie_052.mp4,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,deceptive,"No, no. I did not and I had absolutely nothing to do with her disappearance. And I'm glad that she did. I did. I did. Um and then when Laci disappeared, um, I called her immediately. It wasn't immediately, it was a couple of days after Laci's disappearance that I telephoned her  and told her the truth. That I was married, that Laci's disappearance she didn't know about it at that point.  ",100.0,a Male,speaking passionately,175.0,14.0,4.0,38.0,48.0,0.8,153.81,54.04,139.9,79.0,375.0,110.0,190.0
trial_lie_053.mp4,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,deceptive,"Either a barrel or a stick but certain, they are like, they are going to kill you. I'm at lost at justifing what I did in a second valley other than saying that I thought that they were shooting back. ",100.0,a Male,speaking passionately,152.0,5.0,4.0,33.5,36.0,0.9,137.15,38.79,132.6,82.0,294.0,103.0,165.0
trial_lie_054.mp4,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,deceptive,"... Do I believe the evidence that supports domestic violence? Yes. I I think  bias is an incorrect word, Mr. Martinez. I don't believe I'm biased.",,Try again the sound of the audio was not clear,,,,,,,,,,,,,,
trial_lie_055.mp4,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,deceptive,"There was a lot of talk about me being, you know, seduced by Jodi. And frankly, Jodi is not that seductive as a person. She's pretty straightforward, uhm, and what Jodi did was terrible. But Jodi isn't terrible. And I think the media... You had Nancy Grace, you had Jane Velez Mitchell, and you had Dr. Drew, who is very insidious because he sounds sane.",89.82,a female,Showing no emotion,103.0,11.0,3.0,26.1,32.0,0.8,172.65,28.79,170.5,80.0,372.0,155.0,186.0
trial_lie_056.mp4,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,deceptive,"yes, I believe she was in an, er,  abusive relationship. Yes, I do. Um, certainly putting down friends and family. Um, there is some destruction of property but it seems minimal at this point. Um, a change in the victim's personality... ",100.0,a female,Reading,102.0,10.0,4.0,21.2,29.0,0.7,208.24,43.78,196.2,80.0,367.0,178.0,239.0
trial_lie_057.mp4,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,deceptive,"That word has a definition and you are not using it. You are not using the definition that I apply in this ... in this continuum. So if you want me to talk about what stalking means, I will talk about it.",100.0,a female,Showing no emotion,83.0,2.0,4.0,17.1,19.0,0.9,183.47,26.31,185.6,84.0,281.0,176.0,195.0
trial_lie_058.mp4,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,deceptive,100 percent. Absolutely. 100 percent. 100 percent. Totally false. Do I have remorse? Absolutely. ,94.92,a Male,Reading,79.0,9.0,4.0,16.0,22.0,0.7,121.69,69.83,99.5,79.0,402.0,92.0,110.0
trial_lie_059.mp4,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,deceptive,"...um person in the congregation was involved in activities like that. The elders would sit down with the individual and try to determine what's going on. The objective is as Jesus said, \if you have a hundred sheep, and one's lost, leave the ninety-nine and go find the one\"". So the objective is to help that individual. Whether it's to er, er, worshiping er, someone or anything like that or celebrate Christmas or fornication or whatever it happens to be. The elder would mate with the individual based on person's um attitude at that time will have direct relevance to what they do. """,,Try again the sound of the audio was not clear,,,,,,,,,,,,,,
trial_lie_060.mp4,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,deceptive,"My statement is this: I've never been alone with Candace Conte. I never molested Candace Conte. What do you mean think? I just told you. Never. I've never ... Okay, get this right. I've never been alone with Candace Conte, ever. Never have I been alone with Candace Conte. ",100.0,a Male,speaking passionately,104.0,1.0,4.0,24.6,25.0,1.0,135.15,54.51,121.1,79.0,406.0,103.0,147.0
trial_lie_061.mp4,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,deceptive,"Not at all. Oh, that's her word agains mine isn't. Who do you think? You heard her? Since then you become the biggest (inaudible) in all of this? Well, I would like to think so, but that's not for me to juge, isn't. I mean that's between him and his God. Is it not?  ",100.0,a Male,Reading,108.0,11.0,4.0,21.2,29.0,0.7,133.64,38.31,123.2,78.0,378.0,108.0,150.0
trial_truth_001.mp4,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,truthful,"Reforming the criminal justice system matters to me because for the law to have legitimacy and the people to respect they law, they need to believe that the law treats everyone um ... equally um ... and fairly. ",94.88,a female,Showing no emotion,57.0,4.0,4.0,12.1,13.7,0.9,188.13,38.17,181.7,73.0,361.0,163.0,210.0
trial_truth_002.mp4,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,truthful,"All of us, who have represented people for years in the system get letters from prisioners um ... and their families. You know, this person is improperly convicted, you need to do something about it. But, its no one else's job to do it, other than  the inocence project ....  and they do it, they do itelse marvelously. ",100.0,a female,Showing no emotion,72.0,8.0,4.0,16.3,19.8,0.8,179.11,24.34,180.9,73.0,239.0,169.0,194.0
trial_truth_003.mp4,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,truthful,"But yes, I was there. Yep, I stayed. Uh ... Yep, prob -- yes, yes.",89.93,a Male,speaking passionately,38.0,3.0,3.0,8.0,12.7,0.6,155.33,41.56,144.7,72.0,250.0,121.0,198.0
trial_truth_004.mp4,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,truthful,"I do. I was, uh... in the office, and I got a call ... uh, maybe ... close to nine o' clock, I don't remember, somewhere between eight and nine, from Rusty. He said, uh ... someone was just on the side of the house, and he was sort of not completely coherent, and said ... someone was, like, sleeping on the side of the house, and he called the police, and he was... oh and then he had to go really quickly to talk to the police, and then he ended up calling me back, and told me the whole story of what had happened, which was that, um... he had put Ian in the car as he does every day around that time, and Ian's car seat is on the right passenger side in the back, and as he walked around he smelled gas, um... as he walked -- 'cause he sort of exits the garage a little bit to get to his side of the car, he smelled gas, and, uh... our gas meter and pipe is on the side of the left side of the house if you're looking at the front. So he walked over to that spot, it's near our air conditioners,  and he said that there was a man lying face-down on the ground.",90.05,a female,Showing no emotion,269.0,21.0,3.0,58.8,81.5,0.7,171.31,43.27,187.6,80.0,265.0,145.0,199.0
trial_truth_005.mp4,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,truthful,"No, when Rusty backed up out of the garage ... So Rusty had a communication with him, but -- now I know why -- but Hemy never responded, because if he had spoken, I'm sure Rusty would have recognized who he was. So he stayed silent the entire time. And Rusty panicked. He got into the car, backed out of the driveway, and once he was at the end of the driveway picking up the phone to dial 911, Hemy ran across the lawn, over to a place that only someone who had been stalking my house for months would have known existed.",100.0,a female,Reading,135.0,10.0,4.0,26.3,34.8,0.8,199.55,42.58,202.3,76.0,332.0,185.0,223.0
trial_truth_006.mp4,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,truthful,"They really didn't tell me anything. They said there had been an accident. They said there had been an accident -- that Ian was fine, but there had been an accident. They didn't really tell me. And then I screamed into the phone asking what was going on, and I ... They just said you need to come here, so I dropped the phone and ran out of my office.",95.02,a Male,speaking passionately,110.0,10.0,4.0,21.5,30.6,0.7,160.0,44.87,175.6,76.0,285.0,125.0,193.0
trial_truth_007.mp4,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,truthful,"I have no idea. A police officer I presume. You'd have to ask my mother or my brother. Nope. They said they didn't know where he was being taken. Yep. Went to the house, I was in a fairly catatonic state, my dad and my brother started making phone calls to all the local hospitals, and they eventually got a hold of... I don't know, whatever the hospital is, Atlanta Medical Center. And they wouldn't tell my dad anything but that he was being taken there. So we got in the car, and we left. That's correct. Yes, he was and I had, I -- that was instructed that that was the best idea was to keep him at the day care. The, uh ... Donna. The woman that runs the day care. Yep. That's the safest place ... uh for him to be.",100.0,a female,Showing no emotion,253.0,28.0,4.0,48.0,71.6,0.7,176.01,39.09,183.9,72.0,397.0,164.0,198.0
trial_truth_008.mp4,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,truthful,"She was fine, laughing about simple little things I never once felt like there was anything wrong about the day, I felt like socially, the first time I saw her in a crowd, I thought she was much more comfortable one-on-one, that was the first time I noticed she was a little awkward in social areas and it didn't seem like she talked very much to other people, people would talk about that, it just wasn't the Jodi I knew cause one on one she was very talkative and insightful, very different",100.0,a Male,Reading,187.0,10.0,4.0,38.5,44.4,0.9,120.47,28.23,111.7,73.0,394.0,102.0,131.0
trial_truth_009.mp4,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,truthful,"I mean, it pops right upon the screen if you got you gmail open. and so somebody says, you know, hi, pops right up and, you can reply and you can also carry on the conversation while you are doing other things. But I mean it’s kind of like a text message back and forth that’s immediate you both responding right away. And sometimes you are even responding the things that 2 or 3 questions away, you know.",100.0,a Male,Showing no emotion,106.0,3.0,5.0,21.2,22.6,0.9,108.79,17.25,103.7,76.0,285.0,99.0,114.0
trial_truth_010.mp4,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,truthful,"yeah. I, maybe three months in the business, I was struggling, not doing so well. I was even thinking about quitting. And then at some point Alexander was flown into town as a guest speaker for solid city market. And I attended that training and I was inspired by him. It kind of changed my business around. And that was the only encounter with him personally. And so I just, I kept going and did much better after that.",95.01,a Male,Reading,282.0,19.0,4.0,56.8,72.1,0.8,114.51,19.79,111.8,76.0,287.0,104.0,121.0
trial_truth_011.mp4,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,truthful,"We talked about the same kind of books we liked to read, I mean, Atlas Shrugged, Thinking Girl Rich, How to Win Friends and Influence People, we had a lot of the same interests, she was a great conversationalist on the phone, we just had a lot in common, when I first met her, she's a business woman at a national convention, an entrepreneur, so I thought that was an attractive traits, all those things, it sounded like somebody I wanted to get to know",100.0,a Male,Showing no emotion,194.0,7.0,5.0,36.4,40.9,0.9,111.92,22.45,106.5,80.0,338.0,100.0,115.0
trial_truth_012.mp4,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,truthful,"I don’t think too often, cause usually we just call each other. We would be texting. If we are both by a computer when you are on gmail, you can kind of see your contacts and who’s actually online. And I think at one point, she wrote ‘hi this is the text’, and I was online and I responded back to him that we started kind of just talking that way ",95.01,a Male,Showing no emotion,112.0,7.0,4.0,23.4,28.4,0.8,109.2,17.79,107.1,72.0,310.0,100.0,113.0
trial_truth_013.mp4,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,truthful,I was under the assumption that it’s long time ago. I didn’t know if it was six months ago or two years ago. I really didn’t know. And yeah I didn’t try to pry too much in that relationship. But I felt like it was ... just ... yeah I didn’t know how long it was.,100.0,a Male,Reading,100.0,7.0,4.0,21.7,27.8,0.8,121.63,31.11,118.2,80.0,291.0,100.0,131.0
trial_truth_014.mp4,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,truthful,from conversations ... from what Jodi telling me that he had talked to other girls even when they were supposed to be together. That might be what I mean.,89.98,a Male,Showing no emotion,43.0,2.0,3.0,9.4,12.7,0.7,111.86,28.66,105.1,81.0,265.0,99.0,114.0
trial_truth_015.mp4,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,truthful,"just talked to everybody, you know, you know he was flirtatious, I mean he, ah, you know, um, I don't know ... I don’t know who told me that. I don’t know enough about it. I just knew he was a flirt and that ... You know, he was ...  I remember Clancy telling me, you know, at times, you know, he was just him. You know, he would just flirt with everybody, just goofing around. Nobody really took it seriously.",100.0,a Male,Reading,131.0,11.0,4.0,27.0,35.6,0.8,124.87,32.28,117.9,79.0,396.0,110.0,130.0
trial_truth_016.mp4,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,truthful,Three friends of the deceased who were standing right next to him testified and said ... this is not the guy who shot our best friend. ,100.0,a female,Reading,28.0,2.0,4.0,5.9,7.5,0.8,197.07,53.05,192.9,87.0,318.0,156.0,242.0
trial_truth_017.mp4,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,truthful,And I am gonna go forward with this ... because I know I had nothing to do with this crime.,80.17,a Male,speaking passionately,13.0,1.0,3.0,2.6,4.5,0.6,145.07,23.38,142.1,90.0,212.0,131.0,160.0
trial_truth_018.mp4,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,truthful,"So I answered the questions as much as I could. What I knew, but I knew nothing about those murder and rape.",59.77,a Male,Showing no emotion,16.0,2.0,2.0,4.5,7.0,0.6,112.61,16.58,109.5,85.0,199.0,104.0,116.0
trial_truth_019.mp4,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,truthful,"Served twelve years in the Texas prison on a life sentence before I was ammm ... exonerated through DNA evidence and through the real perpetrator's, the real murderer's confession. ",70.02,a Male,Showing no emotion,37.0,6.0,3.0,8.4,13.0,0.6,101.62,10.5,99.2,80.0,149.0,95.0,105.0
trial_truth_020.mp4,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,truthful,"Ahhh ... a lot of people don't value the freedom until it's gone and then when you get it back, it's like you value it a lot more.",70.09,a Male,Showing no emotion,20.0,2.0,3.0,6.1,6.9,0.9,101.66,20.13,97.9,80.0,298.0,94.0,105.0
trial_truth_021.mp4,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,truthful,"To me it's, it's, it's,it's hard to ... swallow because I know I hadn't done anything, and I wasn't a sexual predator. ",70.02,a Male,speaking passionately,29.0,4.0,3.0,8.0,10.9,0.7,151.03,83.66,110.0,80.0,344.0,100.0,144.0
trial_truth_022.mp4,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,truthful,"My name is Marvin L. Anderson um ... and  I was born in Genova, Virginia. Um ... In 1982 I went to trial and was convicted for two counts of rape, sodomy, robery and abduction. Um ... I was sentenced to this total sentence of two hundred and ten years. I spent 15 years in prision and five years on parole before I was exonerated in two thousand. ",89.91,a Male,Showing no emotion,83.0,9.0,3.0,20.8,28.5,0.7,106.51,55.59,88.3,74.0,395.0,84.0,99.0
trial_truth_023.mp4,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,truthful,"I was convicted the following year and sentenced to forty years in prision. This last year July six, I was exonarated after serving twently two years by DNA evidence with the help of the innocence project, who was able to locate evidence in my case, have it  tested, and the test prove that I hadn't committed the crime. ",100.0,a Male,speaking passionately,85.0,6.0,4.0,19.2,22.6,0.9,161.82,18.88,162.3,97.0,227.0,150.0,173.0
trial_truth_024.mp4,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,truthful,"I was sentenced to forty to sixty years in prision for this crime that I didn't commit. At the trial the judge had exceded the sentence guidelines because he said I failed to show remorse. And I told him, you know, I felt terrible for what happen to this woman, shoudn't happen to anyone, but I can't show remorse for somethig I didn't do.",90.14,Voice not recognized,,74.0,6.0,3.0,16.2,22.4,0.7,88.83,15.86,84.4,72.0,181.0,82.0,90.0
trial_truth_025.mp4,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,truthful,"If this corrections aren't made in our system, its gonna happen to someone that you know. Trust me, its gonna happen, and I don't want ... I don't want anywhone to go through what I or my family have to go through. Because we went through the hell and back, and nobody in this country should have to suffer like that and I'll do my best to make sure this is not gonna happen to anyone else.",69.93,a Male,Showing no emotion,89.0,13.0,3.0,18.6,33.8,0.5,110.08,58.34,92.8,80.0,348.0,86.0,104.0
trial_truth_026.mp4,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,truthful,"Why didn't I understand my rights? Well, I'm not a coward. Do you get what I'm saying? All I know is this: My son is eight years old right now. He's going to forget a lot about me. Okay? When he'll look back at all this media cover from this bottle feeders I don't want him to see that I stood here like a coward. I did what I did, and I did what I did for my baby, period. He's going to see me standing up taking my responsability. I will happily do life in prison for my child, that's period. So, I don't understand what's... what, what other paper work is that to do...",,Try again the sound of the audio was not clear,,,,,,,,,,,,,,
trial_truth_027.mp4,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,truthful,"It was wonderful. I, I mean, I came from Ukraine. I always dreamed of a family like the Belcanies when I was first adopted. My mom was just wonderful. It was exactly what I dreamed of. Just perfect. I took ballet. I went to school. I had a wonderful family. It was perfect.",89.94,a female,Showing no emotion,84.0,7.0,3.0,20.3,25.0,0.8,172.05,43.35,184.6,76.0,331.0,172.0,194.0
trial_truth_028.mp4,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,truthful,"I ... It was while back but I believe, I did. I ask hm ... I asked about the battery, it will take time for battery to charge, You won't be able to use it out of the box. So, by that time that's when I asked she would like one that is corded.",,Try again the sound of the audio was not clear,,,,,,,,,,,,,,
trial_truth_029.mp4,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,truthful,Yes I was in my kitchen getting ready. The light was on. I heard a little bloop bloop to the back um garbage can and then turned. And somebody was ringing the doorbell with blood dripping down of their head and screaming they'd been shot.,,Try again the sound of the audio was not clear,,,,,,,,,,,,,,
trial_truth_030.mp4,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,truthful,"I started the investigation similarly to how I start all my, um, investigations as I, I have a, uh, what's called a primary briefing, where all of my assisting, uh, detectives and, uh, criminalistics detectives, the scientific portion of the investigation, as well as, um, members of the command staff once everyone's present and all the representatives there are from OMI, the district attorney's office. Uh, we get everybody together. Um, in this particular instance there was so many of us, uh, we did it inside the garage of, uh, Alexander Fixton's house. He was not present for any of the briefings but, he allowed us to use his, uh, garage. And uh, that's what started off the investigation, is I was, um, briefed up on some officers that were there on scene just so I could get a lay of the land, figure out kind of, uh, you know, a summary of what happened.",90.02,a Male,Showing no emotion,172.0,14.0,3.0,47.3,55.0,0.9,100.79,20.39,95.6,80.0,276.0,91.0,105.0
trial_truth_031.mp4,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,truthful,"...and there we saw there was a-a man on the ground and they (inaudible) bleeding from the back of his head, and by that time I was trying to call 9-1-1,and they were(sigh)transferring me or something. I was like, “Don’t transfer me!  Don’t transfer me!”  and yes I did.",90.02,a Male,speaking passionately,57.0,1.0,3.0,17.7,18.0,1.0,161.02,35.08,170.7,72.0,271.0,147.0,180.0
trial_truth_032.mp4,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,truthful,"And she told me she was, as well. I did when I finally it was, it was still dark so I finally shown my flashlight at her. Um, cause she had mentioned that she'd been shot in the head and I could tell that her hair was soaked in blood. Um, at least one other officer, ah, arrived with me on Butterfly Creek. And then ah, once we figured out that the actual incident happened on Bernardino the rest of the officers, ah, went to that residence.",89.86,a Male,Reading,116.0,4.0,3.0,35.5,37.0,1.0,116.2,42.18,98.1,74.0,398.0,92.0,118.0
trial_truth_033.mp4,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,truthful,There was two black males standing at the door in what looked like just tee shirts and basketball shorts.  Yes. They pull out two pistols in my brother's face and told us to get back in the house and get the fuck on the ground.,,Try again the sound of the audio was not clear,,,,,,,,,,,,,,
trial_truth_034.mp4,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,truthful,"We proceeded to step back into the living room in front of the fireplace while William was sitting in the love seat. And he was still sitting there in shock and so they to repeatedly tell him to get down on the ground. And so now all three of us are face down on the wood floor and they just tell us “don’t look, don’t look” And then they started rummaging through the house to find stuff. They just asked- they asked who else was in the house and we didn’t say anything. We said “no one”",90.0,a Male,speaking passionately,91.0,1.0,3.0,30.2,31.0,1.0,154.87,32.09,165.2,72.0,392.0,146.0,172.0
trial_truth_035.mp4,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,truthful,"and that's when one of them had a pointed gun towards my face and just said \step back this is not a game get on the ground\"" ahhh  the facial features and the hair umm the cornrows that was what bernard had i remember the cornrows  and the slashes and the best mens eyebrows""",89.91,Voice not recognized,,88.0,9.0,3.0,21.7,30.0,0.7,91.11,10.2,88.1,80.0,152.0,84.0,96.0
trial_truth_036.mp4,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,truthful,ummm they started to while they go as on the ground first and then they  started just asking questions. where is the stash where is the girls house ummm they started asking for a name which i had no idea what they were talking about and then they really just started asking  for it like the girls house and said that I  will ask you three  one more time or  two more times or something like that and then  they just preceded getting us on the ground and then  kind of going through  the house and looking for anything of value because we didn't have what they were looking for. ,89.92,Voice not recognized,,121.0,13.0,3.0,28.3,37.0,0.8,90.15,33.35,84.6,79.0,398.0,82.0,89.0
trial_truth_037.mp4,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,truthful,"Were several investigators on the scene, and... um once we were there executing the warrant, the search warrant we took um ... rooms in the house and I actually took um, the room to the right as you walk into, walk out of the living room which was um, Jonathan's room. ",90.17,a Male,speaking passionately,69.0,4.0,3.0,15.3,22.0,0.7,151.25,29.41,151.3,75.0,307.0,143.0,159.0
trial_truth_038.mp4,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,truthful,"Next thing I remember is, uh, both of them coming into the house, um, pulling the guns out of their waistband, and telling all of us to get on Effing floor. Uh, Just two:  Nolan and ",80.0,a Male,Showing no emotion,49.0,5.0,3.0,13.1,19.0,0.7,107.22,41.22,100.2,81.0,398.0,95.0,106.0
trial_truth_039.mp4,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,truthful,"When interviewed by police, Mathew Hood stated that Jamie Hood called him and asked him to pick Him up at Mc Donald's. He did so. Jamie was at Mc Donald's with his parents. Jamie asked Mathew to take him to his cousins Tobarris's house to change, Mathew did not know why. Mathew Hood and Jamie Hood left the Mc Donald's. ",100.0,a female,Showing no emotion,160.0,1.0,5.0,31.7,32.0,1.0,178.47,25.53,181.4,80.0,233.0,173.0,194.0
